,kepid,digits,KeplerName,Disposition
7439,11240948,K07425.01,,FALSE POSITIVE
7440,11241560,K07426.01,,CANDIDATE
7441,11250867,K07428.01,,FALSE POSITIVE
7442,11251058,K07429.01,,FALSE POSITIVE
7443,11285625,K07431.01,,FALSE POSITIVE
7444,11286311,K07432.01,,CANDIDATE
7445,4732015,K05076.02,,FALSE POSITIVE
7446,8043638,K00460.02,,CANDIDATE
7447,9214712,K06064.02,,FALSE POSITIVE
7448,9214715,K06065.02,,FALSE POSITIVE
7449,1293379,K06253.01,,CANDIDATE
7450,4042088,K06378.01,,FALSE POSITIVE
7451,4055092,K06379.01,,FALSE POSITIVE
7452,4067549,K06380.01,,FALSE POSITIVE
7453,4069213,K06382.01,,FALSE POSITIVE
7454,4076061,K06384.01,,CANDIDATE
7455,4076952,K06385.01,,FALSE POSITIVE
7456,5036530,K06503.02,,FALSE POSITIVE
7457,5036538,K06504.01,,FALSE POSITIVE
7458,5038469,K06505.01,,FALSE POSITIVE
7459,5039687,K06506.01,,FALSE POSITIVE
7460,5042785,K06507.01,,FALSE POSITIVE
7461,5080346,K06509.01,,FALSE POSITIVE
7462,5080652,K06510.01,,FALSE POSITIVE
7463,5894972,K06634.01,,FALSE POSITIVE
7464,5951140,K06635.01,,CANDIDATE
7465,5952309,K06636.01,,FALSE POSITIVE
7466,5962514,K06639.01,,FALSE POSITIVE
7467,5962716,K06640.01,,FALSE POSITIVE
7468,5977804,K06643.01,,FALSE POSITIVE
7469,6792124,K06770.01,,FALSE POSITIVE
7470,6804648,K06771.01,,FALSE POSITIVE
7471,6841577,K06773.01,,FALSE POSITIVE
7472,6852488,K06775.01,,FALSE POSITIVE
7473,6853172,K06776.01,,CANDIDATE
7474,7671594,K06902.01,,FALSE POSITIVE
7475,7677005,K06903.01,,FALSE POSITIVE
7476,7687365,K06904.01,,CANDIDATE
7477,7700500,K06907.01,,CANDIDATE
7478,7707736,K06909.01,,FALSE POSITIVE
7479,7733540,K06910.01,,FALSE POSITIVE
7480,8411947,K07034.01,,FALSE POSITIVE
7481,8414159,K07035.01,,FALSE POSITIVE
7482,8414216,K07036.01,,FALSE POSITIVE
7483,8415863,K07037.01,,FALSE POSITIVE
7484,8429450,K07039.01,,FALSE POSITIVE
7485,8442795,K07040.01,,CANDIDATE
7486,9397900,K07169.01,,CANDIDATE
7487,9411943,K07170.01,,FALSE POSITIVE
7488,9412462,K07171.01,,FALSE POSITIVE
7489,9451096,K07173.01,,FALSE POSITIVE
7490,9466042,K07175.01,,FALSE POSITIVE
7491,9468296,K07176.01,,FALSE POSITIVE
7492,10264202,K07300.01,,FALSE POSITIVE
7493,10264293,K07301.01,,CANDIDATE
7494,10268809,K07302.01,,FALSE POSITIVE
7495,10275887,K07304.01,,FALSE POSITIVE
7496,10290021,K07305.01,,CANDIDATE
7497,10294608,K07308.01,,FALSE POSITIVE
7498,11287726,K07433.01,,FALSE POSITIVE
7499,11288492,K07434.01,,CANDIDATE
7500,11295085,K07436.01,,FALSE POSITIVE
7501,11296724,K07437.01,,CANDIDATE
7502,11356602,K07439.01,,FALSE POSITIVE
7503,1433531,K06254.01,,FALSE POSITIVE
7504,1717528,K06255.01,,FALSE POSITIVE
7505,2013883,K06258.01,,FALSE POSITIVE
7506,2161949,K06259.01,,CANDIDATE
7507,2161949,K06259.02,,CANDIDATE
7508,2167444,K06261.01,,FALSE POSITIVE
7509,4078693,K06386.01,,FALSE POSITIVE
7510,4142768,K06387.01,,FALSE POSITIVE
7511,4149684,K06388.01,,FALSE POSITIVE
7512,4171955,K06392.01,,FALSE POSITIVE
7513,4174507,K06393.01,,FALSE POSITIVE
7514,5083138,K06511.01,,CANDIDATE
7515,5087223,K06513.01,,CANDIDATE
7516,5091075,K06514.01,,FALSE POSITIVE
7517,5092799,K06516.01,,CANDIDATE
7518,5092799,K06516.02,,CANDIDATE
7519,5094301,K06517.01,,FALSE POSITIVE
7520,5983348,K06644.01,,FALSE POSITIVE
7521,5990753,K06645.01,,FALSE POSITIVE
7522,6019971,K06646.01,,CANDIDATE
7523,6035335,K06648.01,,CANDIDATE
7524,6042116,K06650.01,,FALSE POSITIVE
7525,6864569,K06780.01,,FALSE POSITIVE
7526,6864706,K06781.01,,CANDIDATE
7527,6864859,K06782.01,,FALSE POSITIVE
7528,6877673,K06784.01,,FALSE POSITIVE
7529,6877871,K06785.01,,FALSE POSITIVE
7530,7741048,K06911.01,,FALSE POSITIVE
7531,7751562,K06912.01,,FALSE POSITIVE
7532,7755741,K06913.01,,FALSE POSITIVE
7533,7769072,K06914.01,,FALSE POSITIVE
7534,7777365,K06916.01,,FALSE POSITIVE
7535,8453191,K07043.01,,FALSE POSITIVE
7536,8453324,K07044.01,,FALSE POSITIVE
7537,8479386,K07046.01,,FALSE POSITIVE
7538,8509346,K07049.01,,FALSE POSITIVE
7539,8517433,K07050.01,,FALSE POSITIVE
7540,9474222,K07177.01,,FALSE POSITIVE
7541,9474969,K07178.01,,FALSE POSITIVE
7542,9480398,K07179.01,,CANDIDATE
7543,9513168,K07182.01,,CANDIDATE
7544,9520700,K07183.01,,FALSE POSITIVE
7545,12116489,K00547.02,,CANDIDATE
7546,10296163,K07309.01,,FALSE POSITIVE
7547,10330495,K07310.01,,FALSE POSITIVE
7548,10340228,K07312.01,,FALSE POSITIVE
7549,10342097,K07314.01,,FALSE POSITIVE
7550,10345862,K07315.01,,FALSE POSITIVE
7551,11359305,K07441.01,,FALSE POSITIVE
7552,11391181,K07442.01,,FALSE POSITIVE
7553,11455795,K07446.01,,CANDIDATE
7554,11457191,K07447.01,,FALSE POSITIVE
7555,11462556,K07448.01,,FALSE POSITIVE
7556,2283362,K06262.01,,CANDIDATE
7557,2301068,K06263.01,,CANDIDATE
7558,2305372,K06264.01,,FALSE POSITIVE
7559,2308957,K06266.01,,FALSE POSITIVE
7560,2422820,K06267.01,,CANDIDATE
7561,2437452,K06268.01,,FALSE POSITIVE
7562,4180396,K06394.01,,FALSE POSITIVE
7563,4245897,K06395.01,,FALSE POSITIVE
7564,4252226,K06396.01,,FALSE POSITIVE
7565,4281895,K06400.01,,FALSE POSITIVE
7566,4282390,K06401.01,,CANDIDATE
7567,5095269,K06518.01,,FALSE POSITIVE
7568,5097278,K06519.01,,FALSE POSITIVE
7569,5112198,K06522.01,,FALSE POSITIVE
7570,5113809,K06523.01,,FALSE POSITIVE
7571,5115178,K06524.01,,FALSE POSITIVE
7572,5115379,K06525.01,,FALSE POSITIVE
7573,6045093,K06653.01,,CANDIDATE
7574,6046311,K06654.01,,FALSE POSITIVE
7575,6048255,K06656.01,,FALSE POSITIVE
7576,6057750,K06657.01,,FALSE POSITIVE
7577,6063448,K06659.01,,FALSE POSITIVE
7578,6066107,K06660.01,,FALSE POSITIVE
7579,8391983,K07884.01,,CANDIDATE
7580,6890618,K06787.01,,FALSE POSITIVE
7581,6925263,K06788.01,,FALSE POSITIVE
7582,6927629,K06789.01,,FALSE POSITIVE
7583,6936977,K06791.01,,FALSE POSITIVE
7584,6939670,K06792.01,,FALSE POSITIVE
7585,7811211,K06918.01,,CANDIDATE
7586,7812893,K06919.01,,FALSE POSITIVE
7587,7816935,K06921.01,,CANDIDATE
7588,7838639,K06922.01,,FALSE POSITIVE
7589,7847927,K06924.01,,FALSE POSITIVE
7590,8526387,K07051.01,,FALSE POSITIVE
7591,8543278,K07052.01,,FALSE POSITIVE
7592,8552540,K07054.01,,FALSE POSITIVE
7593,8553788,K07055.01,,FALSE POSITIVE
7594,8559863,K07058.01,,FALSE POSITIVE
7595,9529856,K07185.01,,FALSE POSITIVE
7596,9540450,K07187.01,,FALSE POSITIVE
7597,9541567,K07190.01,,FALSE POSITIVE
7598,9569866,K07191.01,,FALSE POSITIVE
7599,9579192,K07192.01,,FALSE POSITIVE
7600,8540376,K07892.01,,CANDIDATE
7601,10363300,K07318.01,,FALSE POSITIVE
7602,10388451,K07319.01,,CANDIDATE
7603,10396708,K07320.01,,CANDIDATE
7604,10407464,K07323.01,,FALSE POSITIVE
7605,10417704,K07324.01,,FALSE POSITIVE
7606,10422852,K07326.01,,FALSE POSITIVE
7607,11495989,K07449.01,,CANDIDATE
7608,11499757,K07450.01,,FALSE POSITIVE
7609,11502172,K07452.01,,FALSE POSITIVE
7610,11506235,K07454.01,,FALSE POSITIVE
7611,11560382,K07456.01,,FALSE POSITIVE
7612,2438062,K06271.01,,FALSE POSITIVE
7613,2438517,K06272.01,,FALSE POSITIVE
7614,2442084,K06273.01,,FALSE POSITIVE
7615,2449245,K06274.01,,CANDIDATE
7616,2450716,K06275.01,,FALSE POSITIVE
7617,2568971,K06278.01,,FALSE POSITIVE
7618,4284147,K06402.01,,FALSE POSITIVE
7619,4357985,K06406.01,,FALSE POSITIVE
7620,4367544,K06407.01,,FALSE POSITIVE
7621,4372410,K06408.01,,FALSE POSITIVE
7622,4372620,K06409.01,,CANDIDATE
7623,4372961,K06410.01,,FALSE POSITIVE
7624,5119143,K06527.01,,FALSE POSITIVE
7625,5125048,K06528.01,,FALSE POSITIVE
7626,5126627,K06529.01,,FALSE POSITIVE
7627,5130890,K06530.01,,FALSE POSITIVE
7628,5164794,K06531.01,,FALSE POSITIVE
7629,5171707,K06532.01,,CANDIDATE
7630,5172274,K06533.01,,FALSE POSITIVE
7631,6068947,K06661.01,,FALSE POSITIVE
7632,6103049,K06662.01,,FALSE POSITIVE
7633,6111011,K06664.01,,FALSE POSITIVE
7634,6128141,K06665.01,,FALSE POSITIVE
7635,6146838,K06668.01,,FALSE POSITIVE
7636,6950275,K06796.01,,FALSE POSITIVE
7637,6953219,K06797.01,,FALSE POSITIVE
7638,6956176,K06798.01,,CANDIDATE
7639,6965293,K06800.01,,FALSE POSITIVE
7640,7025851,K06803.01,,FALSE POSITIVE
7641,7871395,K06927.01,,FALSE POSITIVE
7642,7885518,K06928.01,,FALSE POSITIVE
7643,7885570,K06929.01,,FALSE POSITIVE
7644,7902204,K06931.01,,CANDIDATE
7645,7919653,K06932.01,,FALSE POSITIVE
7646,7938468,K06933.01,,FALSE POSITIVE
7647,8560861,K07059.01,,FALSE POSITIVE
7648,8565900,K07060.01,,FALSE POSITIVE
7649,8566113,K07061.01,,CANDIDATE
7650,8574270,K07063.01,,FALSE POSITIVE
7651,8590527,K07065.01,,FALSE POSITIVE
7652,8608490,K07067.01,,FALSE POSITIVE
7653,9581498,K07194.01,,FALSE POSITIVE
7654,9588862,K07195.01,,CANDIDATE
7655,9596064,K07197.01,,CANDIDATE
7656,9596187,K07198.01,,CANDIDATE
7657,9596892,K07199.01,,CANDIDATE
7658,9597095,K07200.01,,FALSE POSITIVE
7659,10450504,K07327.01,,CANDIDATE
7660,10454401,K07328.01,,FALSE POSITIVE
7661,10462826,K07329.01,,FALSE POSITIVE
7662,10464199,K07330.01,,CANDIDATE
7663,10468514,K07331.01,,CANDIDATE
7664,11560447,K07458.01,,FALSE POSITIVE
7665,11601357,K07459.01,,FALSE POSITIVE
7666,11615481,K07461.01,,FALSE POSITIVE
7667,11616200,K07462.01,,FALSE POSITIVE
7668,11616663,K07464.01,,FALSE POSITIVE
7669,2570505,K06279.01,,FALSE POSITIVE
7670,2570767,K06280.01,,FALSE POSITIVE
7671,2571075,K06281.01,,FALSE POSITIVE
7672,2576692,K06282.01,,FALSE POSITIVE
7673,2693092,K06285.01,,FALSE POSITIVE
7674,4375101,K06411.01,,FALSE POSITIVE
7675,4380283,K06412.01,,FALSE POSITIVE
7676,4384793,K06413.01,,FALSE POSITIVE
7677,4446411,K06415.01,,FALSE POSITIVE
7678,4454219,K06416.01,,FALSE POSITIVE
7679,4456622,K06417.01,,FALSE POSITIVE
7680,5174920,K06535.01,,FALSE POSITIVE
7681,5193386,K06537.01,,FALSE POSITIVE
7682,5193439,K06538.01,,CANDIDATE
7683,5199978,K06540.01,,FALSE POSITIVE
7684,5211470,K06541.01,,FALSE POSITIVE
7685,5215508,K06542.01,,CANDIDATE
7686,6147573,K06669.01,,FALSE POSITIVE
7687,6152521,K06670.01,,FALSE POSITIVE
7688,6185717,K06671.01,,FALSE POSITIVE
7689,6205460,K06673.01,,FALSE POSITIVE
7690,6220470,K06677.01,,FALSE POSITIVE
7691,7031132,K06804.01,,FALSE POSITIVE
7692,7031732,K06805.01,,FALSE POSITIVE
7693,7031767,K06806.01,,FALSE POSITIVE
7694,7031992,K06808.01,,FALSE POSITIVE
7695,7032174,K06810.01,,FALSE POSITIVE
7696,7939761,K06934.01,,CANDIDATE
7697,7943535,K06935.01,,FALSE POSITIVE
7698,7950775,K06937.01,,FALSE POSITIVE
7699,7960547,K06940.01,,FALSE POSITIVE
7700,7967100,K06941.01,,CANDIDATE
7701,8610483,K07068.01,,FALSE POSITIVE
7702,8613446,K07069.01,,CANDIDATE
7703,8621026,K07071.01,,FALSE POSITIVE
7704,8624860,K07072.01,,CANDIDATE
7705,8686442,K07074.01,,CANDIDATE
7706,9597854,K07201.01,,FALSE POSITIVE
7707,9602431,K07202.01,,FALSE POSITIVE
7708,9602538,K07203.01,,FALSE POSITIVE
7709,9635520,K07205.01,,CANDIDATE
7710,9635529,K07206.01,,FALSE POSITIVE
7711,9639106,K07208.01,,CANDIDATE
7712,10490960,K07335.01,,FALSE POSITIVE
7713,10491031,K07336.01,,FALSE POSITIVE
7714,10535807,K07337.01,,FALSE POSITIVE
7715,10535858,K07338.01,,FALSE POSITIVE
7716,10547685,K07340.01,,FALSE POSITIVE
7717,11619964,K07466.01,,FALSE POSITIVE
7718,11650543,K07467.01,,CANDIDATE
7719,11651105,K07468.01,,FALSE POSITIVE
7720,11671646,K07470.01,,CANDIDATE
7721,11704044,K07472.01,,FALSE POSITIVE
7722,11706658,K07473.01,,FALSE POSITIVE
7723,2708445,K06288.01,,FALSE POSITIVE
7724,2708614,K06289.01,,FALSE POSITIVE
7725,2711114,K06290.01,,FALSE POSITIVE
7726,2720354,K06292.01,,FALSE POSITIVE
7727,2852560,K06294.01,,FALSE POSITIVE
7728,4484356,K06420.01,,FALSE POSITIVE
7729,4489844,K06421.01,,FALSE POSITIVE
7730,4540632,K06422.01,,FALSE POSITIVE
7731,4567118,K06425.01,,CANDIDATE
7732,4569590,K06426.01,,FALSE POSITIVE
7733,4575824,K06428.01,,FALSE POSITIVE
7734,5216727,K06543.01,,FALSE POSITIVE
7735,5218014,K06544.01,,FALSE POSITIVE
7736,5255552,K06545.01,,FALSE POSITIVE
7737,5266937,K06547.01,,FALSE POSITIVE
7738,5271803,K06549.01,,FALSE POSITIVE
7739,6228703,K06678.01,,FALSE POSITIVE
7740,6231401,K06679.01,,FALSE POSITIVE
7741,6279823,K06681.01,,FALSE POSITIVE
7742,6283224,K06682.01,,FALSE POSITIVE
7743,6285396,K06684.01,,FALSE POSITIVE
7744,7032968,K06812.01,,FALSE POSITIVE
7745,7033713,K06813.01,,FALSE POSITIVE
7746,7033748,K06814.01,,FALSE POSITIVE
7747,7049486,K06815.01,,FALSE POSITIVE
7748,7050754,K06816.01,,FALSE POSITIVE
7749,7090801,K06817.01,,FALSE POSITIVE
7750,7970629,K06942.01,,FALSE POSITIVE
7751,7970760,K06943.01,,FALSE POSITIVE
7752,7971389,K06944.01,,FALSE POSITIVE
7753,7976136,K06945.01,,FALSE POSITIVE
7754,7976435,K06946.01,,FALSE POSITIVE
7755,7985167,K06947.01,,FALSE POSITIVE
7756,8700506,K07077.01,,FALSE POSITIVE
7757,8711548,K07079.01,,FALSE POSITIVE
7758,8713828,K07080.01,,FALSE POSITIVE
7759,8719897,K07081.01,,FALSE POSITIVE
7760,8739209,K07084.01,,FALSE POSITIVE
7761,8746310,K07085.01,,FALSE POSITIVE
7762,9640921,K07210.01,,FALSE POSITIVE
7763,9640921,K07210.02,,FALSE POSITIVE
7764,9641031,K07211.01,,FALSE POSITIVE
7765,9641103,K07212.01,,FALSE POSITIVE
7766,9651602,K07215.01,,CANDIDATE
7767,10556578,K07343.01,,FALSE POSITIVE
7768,10583181,K07344.01,,FALSE POSITIVE
7769,10592163,K07346.01,,FALSE POSITIVE
7770,10601538,K07348.01,,FALSE POSITIVE
7771,8557246,K07895.01,,FALSE POSITIVE
7772,11709022,K07474.01,,FALSE POSITIVE
7773,11724091,K07475.01,,FALSE POSITIVE
7774,11768970,K07478.01,,FALSE POSITIVE
7775,11775530,K07480.01,,FALSE POSITIVE
7776,11811454,K07481.01,,FALSE POSITIVE
7777,8560280,K07896.01,,FALSE POSITIVE
7778,2860594,K06296.01,,FALSE POSITIVE
7779,2860788,K06297.01,,FALSE POSITIVE
7780,2970670,K06299.01,,CANDIDATE
7781,2973509,K06300.01,,FALSE POSITIVE
7782,2998124,K06302.01,,FALSE POSITIVE
7783,4578594,K06429.01,,FALSE POSITIVE
7784,4587448,K06430.01,,FALSE POSITIVE
7785,4665989,K06433.01,,FALSE POSITIVE
7786,4671584,K06434.01,,FALSE POSITIVE
7787,4681152,K06436.01,,FALSE POSITIVE
7788,8297017,K07879.01,,FALSE POSITIVE
7789,5282656,K06551.01,,FALSE POSITIVE
7790,5284133,K06552.01,,FALSE POSITIVE
7791,5285607,K06553.01,,FALSE POSITIVE
7792,5294739,K06556.01,,FALSE POSITIVE
7793,5300878,K06559.01,,FALSE POSITIVE
7794,6292732,K06686.01,,FALSE POSITIVE
7795,6307000,K06687.01,,CANDIDATE
7796,6345758,K06689.01,,CANDIDATE
7797,6364126,K06690.01,,FALSE POSITIVE
7798,6364200,K06692.01,,FALSE POSITIVE
7799,6364247,K06693.01,,FALSE POSITIVE
7800,7105574,K06820.01,,FALSE POSITIVE
7801,7115200,K06821.01,,FALSE POSITIVE
7802,7115332,K06822.01,,FALSE POSITIVE
7803,7115463,K06823.01,,FALSE POSITIVE
7804,7115597,K06824.01,,FALSE POSITIVE
7805,7116226,K06827.01,,FALSE POSITIVE
7806,8008128,K06950.01,,FALSE POSITIVE
7807,8009500,K06951.01,,FALSE POSITIVE
7808,8013289,K06952.01,,FALSE POSITIVE
7809,8016692,K06954.01,,CANDIDATE
7810,8027902,K06955.01,,FALSE POSITIVE
7811,8042644,K06957.01,,CANDIDATE
7812,8750094,K07086.01,,FALSE POSITIVE
7813,8758161,K07087.01,,FALSE POSITIVE
7814,8767034,K07089.01,,FALSE POSITIVE
7815,8773948,K07090.01,,FALSE POSITIVE
7816,8804358,K07092.01,,FALSE POSITIVE
7817,8508493,K07890.01,,FALSE POSITIVE
7818,9652632,K07217.01,,FALSE POSITIVE
7819,9655424,K07218.01,,FALSE POSITIVE
7820,9658089,K07220.01,,CANDIDATE
7821,9673173,K07222.01,,FALSE POSITIVE
7822,9693803,K07224.01,,CANDIDATE
7823,10619109,K07351.01,,FALSE POSITIVE
7824,10646620,K07352.01,,FALSE POSITIVE
7825,10659624,K07354.01,,CANDIDATE
7826,10661913,K07355.01,,FALSE POSITIVE
7827,10662021,K07357.01,,FALSE POSITIVE
7828,11817750,K07482.01,,FALSE POSITIVE
7829,11825996,K07483.01,,CANDIDATE
7830,11855538,K07485.01,,FALSE POSITIVE
7831,11858541,K07486.01,,FALSE POSITIVE
7832,11873171,K07488.01,,FALSE POSITIVE
7833,3102024,K06304.01,,FALSE POSITIVE
7834,3110937,K06305.01,,FALSE POSITIVE
7835,3120320,K06307.01,,FALSE POSITIVE
7836,3228740,K06309.01,,FALSE POSITIVE
7837,3230206,K06310.01,,FALSE POSITIVE
7838,5026187,K06499.01,,FALSE POSITIVE
7839,4729553,K06438.01,,FALSE POSITIVE
7840,4736208,K06439.01,,FALSE POSITIVE
7841,4739194,K06442.01,,FALSE POSITIVE
7842,4739565,K06443.01,,FALSE POSITIVE
7843,4753988,K06445.01,,FALSE POSITIVE
7844,4757331,K06446.01,,FALSE POSITIVE
7845,5301955,K06560.01,,FALSE POSITIVE
7846,5306862,K06561.01,,FALSE POSITIVE
7847,5307574,K06562.01,,FALSE POSITIVE
7848,5308778,K06563.01,,FALSE POSITIVE
7849,5310435,K06564.01,,FALSE POSITIVE
7850,5347537,K06566.01,,FALSE POSITIVE
7851,6364294,K06694.01,,FALSE POSITIVE
7852,6367439,K06695.01,,FALSE POSITIVE
7853,6368222,K06697.01,,CANDIDATE
7854,6372268,K06698.01,,FALSE POSITIVE
7855,6384840,K06699.01,,FALSE POSITIVE
7856,6386784,K06700.01,,FALSE POSITIVE
7857,6390236,K06701.01,,FALSE POSITIVE
7858,7116236,K06828.01,,FALSE POSITIVE
7859,7117513,K06829.01,,FALSE POSITIVE
7860,7117541,K06830.01,,FALSE POSITIVE
7861,7118545,K06831.01,,FALSE POSITIVE
7862,7132015,K06834.01,,FALSE POSITIVE
7863,7135549,K06835.01,,CANDIDATE
7864,8088354,K06959.01,,FALSE POSITIVE
7865,8091197,K06960.01,,CANDIDATE
7866,8094140,K06961.01,,FALSE POSITIVE
7867,8097825,K06963.01,,FALSE POSITIVE
7868,8098515,K06965.01,,FALSE POSITIVE
7869,8104436,K06967.01,,FALSE POSITIVE
7870,8815279,K07094.01,,CANDIDATE
7871,8822585,K07095.01,,FALSE POSITIVE
7872,8841616,K07097.01,,FALSE POSITIVE
7873,8845221,K07098.01,,FALSE POSITIVE
7874,8848115,K07101.01,,FALSE POSITIVE
7875,8868657,K07102.01,,FALSE POSITIVE
7876,9726452,K07226.01,,CANDIDATE
7877,9762519,K07228.01,,FALSE POSITIVE
7878,9777062,K07229.01,,FALSE POSITIVE
7879,9786821,K07230.01,,FALSE POSITIVE
7880,9790965,K07231.02,,CANDIDATE
7881,9811915,K07232.01,,CANDIDATE
7882,10665749,K07359.01,,CANDIDATE
7883,10670112,K07360.01,,CANDIDATE
7884,10685175,K07362.01,,FALSE POSITIVE
7885,10686876,K07363.01,,FALSE POSITIVE
7886,10711913,K07365.01,,FALSE POSITIVE
7887,11906217,K07490.01,,FALSE POSITIVE
7888,11913052,K07491.01,,FALSE POSITIVE
7889,11913071,K07492.01,,FALSE POSITIVE
7890,11918482,K07493.01,,FALSE POSITIVE
7891,11922782,K07495.01,,FALSE POSITIVE
7892,5897826,K00126.02,,CANDIDATE
7893,3240158,K01106.03,,CANDIDATE
7894,2837111,K01110.02,,FALSE POSITIVE
7895,3241619,K06312.01,,FALSE POSITIVE
7896,3241662,K06313.01,,FALSE POSITIVE
7897,3245000,K06314.01,,FALSE POSITIVE
7898,3248332,K06317.01,,FALSE POSITIVE
7899,3249334,K06318.01,,CANDIDATE
7900,3324069,K06320.01,,CANDIDATE
7901,4758350,K06447.01,,FALSE POSITIVE
7902,4758368,K06448.01,,FALSE POSITIVE
7903,4768756,K06451.01,,FALSE POSITIVE
7904,4769824,K06452.01,,FALSE POSITIVE
7905,4830859,K06454.01,,CANDIDATE
7906,4832273,K06455.01,,FALSE POSITIVE
7907,5353938,K06568.01,,CANDIDATE
7908,5359678,K06569.01,,FALSE POSITIVE
7909,5380812,K06570.01,,CANDIDATE
7910,5385647,K06572.01,,FALSE POSITIVE
7911,5385667,K06573.01,,FALSE POSITIVE
7912,5388229,K06574.01,,CANDIDATE
7913,6421483,K06703.01,,FALSE POSITIVE
7914,6421937,K06704.01,,FALSE POSITIVE
7915,6428942,K06706.01,,FALSE POSITIVE
7916,6442246,K06709.01,,FALSE POSITIVE
7917,6443392,K06710.01,,FALSE POSITIVE
7918,7137798,K06836.01,,FALSE POSITIVE
7919,7177553,K06837.01,,FALSE POSITIVE
7920,7177892,K06838.01,,FALSE POSITIVE
7921,7199935,K06841.01,,FALSE POSITIVE
7922,7200225,K06843.01,,FALSE POSITIVE
7923,8111622,K06968.01,,FALSE POSITIVE
7924,8112013,K06969.01,,CANDIDATE
7925,8115647,K06970.01,,CANDIDATE
7926,8123170,K06972.01,,FALSE POSITIVE
7927,8128965,K06974.01,,FALSE POSITIVE
7928,8878681,K07103.01,,FALSE POSITIVE
7929,8879427,K07104.01,,FALSE POSITIVE
7930,8881169,K07106.01,,CANDIDATE
7931,8890996,K07107.01,,FALSE POSITIVE
7932,8940961,K07110.01,,FALSE POSITIVE
7933,8953278,K07111.01,,CANDIDATE
7934,9821428,K07235.01,,CANDIDATE
7935,9848420,K07237.01,,FALSE POSITIVE
7936,9850387,K07238.01,,FALSE POSITIVE
7937,9850912,K07239.01,,FALSE POSITIVE
7938,9852050,K07240.01,,FALSE POSITIVE
7939,9873869,K07241.01,,FALSE POSITIVE
7940,10736223,K07367.01,,FALSE POSITIVE
7941,10736489,K07368.01,,CANDIDATE
7942,10743600,K07369.01,,FALSE POSITIVE
7943,10751908,K07370.01,,CANDIDATE
7944,10794242,K07372.01,,FALSE POSITIVE
7945,10794405,K07373.01,,FALSE POSITIVE
7946,11967004,K07499.01,,FALSE POSITIVE
7947,11968490,K07500.01,,FALSE POSITIVE
7948,12004680,K07503.01,,FALSE POSITIVE
7949,12013615,K07505.01,,FALSE POSITIVE
7950,12022517,K07507.01,,FALSE POSITIVE
7951,6307521,K01126.02,,FALSE POSITIVE
7952,7037540,K01347.02,,FALSE POSITIVE
7953,11129738,K01427.02,,CANDIDATE
7954,4860678,K01602.02,,CANDIDATE
7955,4349442,K01803.03,,FALSE POSITIVE
7956,7765528,K01840.02,,CANDIDATE
7957,3327980,K06321.01,,FALSE POSITIVE
7958,3329643,K06322.01,,FALSE POSITIVE
7959,3335816,K06323.01,,FALSE POSITIVE
7960,3337548,K06325.01,,FALSE POSITIVE
7961,3341934,K06327.01,,FALSE POSITIVE
7962,4839180,K06456.01,,FALSE POSITIVE
7963,4840263,K06457.01,,FALSE POSITIVE
7964,4847832,K06459.01,,FALSE POSITIVE
7965,4851217,K06460.01,,FALSE POSITIVE
7966,4851356,K06462.01,,FALSE POSITIVE
7967,5393558,K06576.01,,FALSE POSITIVE
7968,5397905,K06577.01,,FALSE POSITIVE
7969,5444392,K06578.01,,FALSE POSITIVE
7970,5456979,K06579.01,,CANDIDATE
7971,5471010,K06583.01,,FALSE POSITIVE
7972,6447326,K06711.01,,FALSE POSITIVE
7973,6448768,K06712.01,,FALSE POSITIVE
7974,6449552,K06714.01,,FALSE POSITIVE
7975,6466939,K06717.01,,FALSE POSITIVE
7976,6468938,K06718.01,,FALSE POSITIVE
7977,7200301,K06844.01,,FALSE POSITIVE
7978,7203179,K06845.01,,FALSE POSITIVE
7979,7203194,K06846.01,,FALSE POSITIVE
7980,7212722,K06848.01,,FALSE POSITIVE
7981,7280953,K06850.01,,FALSE POSITIVE
7982,7281229,K06852.01,,FALSE POSITIVE
7983,8143170,K06976.01,,FALSE POSITIVE
7984,8145789,K06977.01,,FALSE POSITIVE
7985,8155584,K06979.01,,FALSE POSITIVE
7986,8155654,K06980.01,,CANDIDATE
7987,8162376,K06982.01,,FALSE POSITIVE
7988,8953281,K07112.01,,CANDIDATE
7989,8953426,K07113.01,,FALSE POSITIVE
7990,8953475,K07114.01,,FALSE POSITIVE
7991,8958811,K07116.01,,CANDIDATE
7992,8958939,K07117.02,,CANDIDATE
7993,8973000,K07118.01,,FALSE POSITIVE
7994,9881258,K07242.01,,FALSE POSITIVE
7995,9899193,K07244.01,,FALSE POSITIVE
7996,9899410,K07245.01,,FALSE POSITIVE
7997,9899421,K07246.01,,FALSE POSITIVE
7998,9899577,K07247.01,,FALSE POSITIVE
7999,10815677,K07376.01,,CANDIDATE
8000,10816107,K07377.01,,FALSE POSITIVE
8001,10843431,K07378.01,,CANDIDATE
8002,10848097,K07380.01,,CANDIDATE
8003,10866969,K07383.01,,CANDIDATE
8004,12022718,K07508.01,,FALSE POSITIVE
8005,12053823,K07509.01,,FALSE POSITIVE
8006,12071006,K07511.01,,FALSE POSITIVE
8007,12106875,K07513.01,,FALSE POSITIVE
8008,12157983,K07514.01,,FALSE POSITIVE
8009,10028352,K01957.02,,FALSE POSITIVE
8010,6307083,K02050.02,,CANDIDATE
